player_name,stand,pitch_type_condensed,game_pk,at_bat_number,pitch_number
"Rutschman, Adley",L,FF,718495,6,5
"Rutschman, Adley",L,CH,718495,6,6
"Mountcastle, Ryan",R,SL,718495,7,1
"Mountcastle, Ryan",R,CT,718495,7,2
"Mountcastle, Ryan",R,FF,718495,7,3
"Mountcastle, Ryan",R,SI,718495,7,4
"Santander, Anthony",L,FF,718495,11,1
"Santander, Anthony",L,SL,718495,11,2
"Santander, Anthony",L,CT,718495,11,3
"Santander, Anthony",L,CH,718495,11,4
"Santander, Anthony",L,FF,718495,11,5
"Santander, Anthony",L,CH,718495,11,6
"Frazier, Adam",L,CH,718495,12,1
"Frazier, Adam",L,CT,718495,12,2
"Frazier, Adam",L,CH,718495,12,3
"Hays, Austin",R,SL,718495,13,1
"Hays, Austin",R,SL,718495,13,2
"Hays, Austin",R,SI,718495,13,3
"Hays, Austin",R,FF,718495,13,4
"Hays, Austin",R,SL,718495,13,5
"Hays, Austin",R,SL,718495,13,6
"Henderson, Gunnar",L,CT,718495,18,1
"Henderson, Gunnar",L,CH,718495,18,2
"Henderson, Gunnar",L,FF,718495,18,3
"Henderson, Gunnar",L,CH,718495,18,4
"Henderson, Gunnar",L,FF,718495,18,5
"Henderson, Gunnar",L,CH,718495,18,6
"UrÃ­as, RamÃ³n",R,SL,718495,19,1
"UrÃ­as, RamÃ³n",R,SI,718495,19,2
"Vavra, Terrin",L,CT,718495,20,1
"Vavra, Terrin",L,CT,718495,20,2
"Mullins, Cedric",L,CT,718495,24,1
"Mullins, Cedric",L,CH,718495,24,2
"Mullins, Cedric",L,FF,718495,24,3
"Mullins, Cedric",L,CH,718495,24,4
"Mullins, Cedric",L,CT,718495,24,5
"Mullins, Cedric",L,CH,718495,24,6
"Rutschman, Adley",L,SI,718495,25,1
"Rutschman, Adley",L,CH,718495,25,2
"Rutschman, Adley",L,CT,718495,25,3
"Rutschman, Adley",L,FF,718495,25,4
"Rutschman, Adley",L,CH,718495,25,5
"Mountcastle, Ryan",R,SL,718495,26,1
"Mountcastle, Ryan",R,SI,718495,26,2
"Santander, Anthony",L,CH,718495,27,1
"Santander, Anthony",L,CH,718495,27,2
"Frazier, Adam",L,FF,718495,31,1
"Frazier, Adam",L,CB,718495,31,2
"Frazier, Adam",L,SL,718495,31,3
"Hays, Austin",R,SI,718495,32,1
"Hays, Austin",R,SL,718495,32,2
"Henderson, Gunnar",L,CT,718495,33,1
"Henderson, Gunnar",L,CH,718495,33,2
"Henderson, Gunnar",L,FF,718495,33,3
"Henderson, Gunnar",L,CH,718495,33,4
"UrÃ­as, RamÃ³n",R,SL,718495,34,1
"UrÃ­as, RamÃ³n",R,SL,718495,34,2
"UrÃ­as, RamÃ³n",R,SL,718495,34,3
"UrÃ­as, RamÃ³n",R,FF,718495,34,4
"UrÃ­as, RamÃ³n",R,SL,718495,34,5
"UrÃ­as, RamÃ³n",R,SL,718495,34,6
"UrÃ­as, RamÃ³n",R,FF,718495,34,7
"Wade Jr., LaMonte",L,FF,718571,1,1
"Wade Jr., LaMonte",L,CH,718571,1,2
"Wade Jr., LaMonte",L,CH,718571,1,3
"Wade Jr., LaMonte",L,SL,718571,1,4
"Wade Jr., LaMonte",L,FF,718571,1,5
"Wade Jr., LaMonte",L,FF,718571,1,6
"Wade Jr., LaMonte",L,FF,718571,1,7
"Estrada, Thairo",R,SL,718571,2,1
"Estrada, Thairo",R,SI,718571,2,2
"Estrada, Thairo",R,SI,718571,2,3
"Yastrzemski, Mike",L,SL,718571,3,1
"Yastrzemski, Mike",L,SL,718571,3,2
"Yastrzemski, Mike",L,CH,718571,3,3
"Yastrzemski, Mike",L,CH,718571,3,4
"Yastrzemski, Mike",L,FF,718571,3,5
"Davis, J.D.",R,SL,718571,4,1
"Davis, J.D.",R,SI,718571,4,2
"Davis, J.D.",R,CH,718571,4,3
"Davis, J.D.",R,SL,718571,4,4
"Beaty, Matt",L,FF,718571,5,1
"Beaty, Matt",L,CH,718571,5,2
"Beaty, Matt",L,CH,718571,5,3
"Flores, Wilmer",R,SL,718571,6,1
"Flores, Wilmer",R,SL,718571,6,2
"Flores, Wilmer",R,FF,718571,6,3
"Flores, Wilmer",R,FF,718571,6,4
"Crawford, Brandon",L,SL,718571,10,1
"Crawford, Brandon",L,SL,718571,10,2
"Crawford, Brandon",L,CH,718571,10,3
"Crawford, Brandon",L,FF,718571,10,4
"Bart, Joey",R,FF,718571,11,1
"Bart, Joey",R,CB,718571,11,2
"Bart, Joey",R,SL,718571,11,3
"Sabol, Blake",L,SL,718571,12,1
"Sabol, Blake",L,SL,718571,12,2
"Wade Jr., LaMonte",L,FF,718571,13,1
"Wade Jr., LaMonte",L,FF,718571,13,2
"Wade Jr., LaMonte",L,CH,718571,13,3
"Wade Jr., LaMonte",L,FF,718571,13,4
"Wade Jr., LaMonte",L,CH,718571,13,5
"Estrada, Thairo",R,CB,718571,14,1
"Estrada, Thairo",R,CH,718571,14,2
"Estrada, Thairo",R,CH,718571,14,3
"Yastrzemski, Mike",L,CB,718571,19,1
"Davis, J.D.",R,SI,718571,20,1
"Davis, J.D.",R,SI,718571,20,2
"Davis, J.D.",R,SL,718571,20,3
"Davis, J.D.",R,CH,718571,20,4
"Davis, J.D.",R,CH,718571,20,5
"Beaty, Matt",L,FF,718571,21,1
"Flores, Wilmer",R,SI,718571,22,1
"Flores, Wilmer",R,SL,718571,22,2
"Flores, Wilmer",R,SI,718571,22,3
"Flores, Wilmer",R,SL,718571,22,4
"Crawford, Brandon",L,FF,718571,23,1
"Crawford, Brandon",L,FF,718571,23,2
"Crawford, Brandon",L,CH,718571,23,3
"Crawford, Brandon",L,FF,718571,23,4
"Crawford, Brandon",L,CH,718571,23,5
"Bart, Joey",R,SI,718571,24,1
"Sabol, Blake",L,FF,718571,25,1
"Sabol, Blake",L,CH,718571,25,2
"Sabol, Blake",L,FF,718571,25,3
"Wade Jr., LaMonte",L,CB,718571,29,1
"Wade Jr., LaMonte",L,FF,718571,29,2
"Estrada, Thairo",R,FF,718571,30,1
"Estrada, Thairo",R,SL,718571,30,2
"Yastrzemski, Mike",L,FF,718571,31,1
"Yastrzemski, Mike",L,CH,718571,31,2
"Yastrzemski, Mike",L,CH,718571,31,3
"Yastrzemski, Mike",L,FF,718571,31,4
"Yastrzemski, Mike",L,FF,718571,31,5
"Yastrzemski, Mike",L,FF,718571,31,6
"Davis, J.D.",R,SL,718571,32,1
"Davis, J.D.",R,SL,718571,32,2
"Davis, J.D.",R,CB,718571,32,3
"Davis, J.D.",R,CH,718571,32,4
"Davis, J.D.",R,FF,718571,32,5
"Davis, J.D.",R,FF,718571,32,6
"Tapia, Raimel",L,FF,719130,1,1
"Tapia, Raimel",L,CT,719130,1,2
"Tapia, Raimel",L,CB,719130,1,3
"Tapia, Raimel",L,CB,719130,1,4
"Tapia, Raimel",L,CH,719130,1,5
"Tapia, Raimel",L,FF,719130,1,6
"Tapia, Raimel",L,FF,719130,1,7
"Tapia, Raimel",L,CH,719130,1,8
"Casas, Triston",L,CT,719130,2,1
"Casas, Triston",L,CT,719130,2,2
"Casas, Triston",L,FF,719130,2,3
"Casas, Triston",L,CH,719130,2,4
"Casas, Triston",L,FF,719130,2,5
"Casas, Triston",L,CB,719130,2,6
"Casas, Triston",L,FF,719130,2,7
"Casas, Triston",L,FF,719130,2,8
"Casas, Triston",L,CT,719130,2,9
"Casas, Triston",L,CT,719130,2,10
"Casas, Triston",L,CH,719130,2,11
"Duvall, Adam",R,SI,719130,3,1
"Duvall, Adam",R,SI,719130,3,2
"Arroyo, Christian",R,SL,719130,4,1
"Arroyo, Christian",R,SL,719130,4,2
"Arroyo, Christian",R,FAHCK,719130,4,3
"Arroyo, Christian",R,FF,719130,4,4
"HernÃ¡ndez, Ronaldo",R,SI,719130,10,1
"HernÃ¡ndez, Ronaldo",R,SL,719130,10,2
"HernÃ¡ndez, Ronaldo",R,SI,719130,10,3
"HernÃ¡ndez, Ronaldo",R,SL,719130,10,4
"Allen, Greg",L,CT,719130,11,1
"Allen, Greg",L,CH,719130,11,2
"Allen, Greg",L,FF,719130,11,3
"Allen, Greg",L,CH,719130,11,4
"Allen, Greg",L,FF,719130,11,5
"Allen, Greg",L,CH,719130,11,6
"Allen, Greg",L,CH,719130,11,7
"Allen, Greg",L,CT,719130,11,8
"Allen, Greg",L,FF,719130,11,9
"Allen, Greg",L,CH,719130,11,10
"Koss, Christian",R,SI,719130,12,1
"Koss, Christian",R,SL,719130,12,2
"Koss, Christian",R,FAHCK,719130,12,3
"Koss, Christian",R,CH,719130,12,4
"Tapia, Raimel",L,CH,719130,16,1
"Tapia, Raimel",L,CT,719130,16,2
"Tapia, Raimel",L,SI,719130,16,3
"Tapia, Raimel",L,FF,719130,16,4
"Tapia, Raimel",L,FF,719130,16,5
"Tapia, Raimel",L,CH,719130,16,6
"Casas, Triston",L,CT,719130,17,1
"Duvall, Adam",R,SI,719130,18,1
"Duvall, Adam",R,SI,719130,18,2
"Duvall, Adam",R,CH,719130,18,3
"Duvall, Adam",R,CH,719130,18,4
"Duvall, Adam",R,SI,719130,18,5
"Arroyo, Christian",R,SI,719130,19,1
"Arroyo, Christian",R,SL,719130,19,2
"Arroyo, Christian",R,SL,719130,19,3
"Refsnyder, Rob",R,SL,719130,23,1
"Refsnyder, Rob",R,SL,719130,23,2
"Refsnyder, Rob",R,SI,719130,23,3
"Refsnyder, Rob",R,FF,719130,23,4
"Dalbec, Bobby",R,SI,719130,24,1
"Dalbec, Bobby",R,SL,719130,24,2
"Dalbec, Bobby",R,SL,719130,24,3
"Dalbec, Bobby",R,CH,719130,24,4
"Dalbec, Bobby",R,SL,719130,24,5
"Dalbec, Bobby",R,FAHCK,719130,24,6
"Dalbec, Bobby",R,SL,719130,24,7
"Bae, Ji Hwan",L,FF,719203,5,1
"Bae, Ji Hwan",L,CT,719203,5,2
"Bae, Ji Hwan",L,CH,719203,5,3
"Bae, Ji Hwan",L,CH,719203,5,4
"Bae, Ji Hwan",L,FF,719203,5,5
"Bae, Ji Hwan",L,CH,719203,5,6
"Reynolds, Bryan",L,CT,719203,6,1
"Reynolds, Bryan",L,SI,719203,6,2
"Reynolds, Bryan",L,FF,719203,6,3
"McCutchen, Andrew",R,SL,719203,7,1
"McCutchen, Andrew",R,SI,719203,7,2
"McCutchen, Andrew",R,FF,719203,7,3
"McCutchen, Andrew",R,CH,719203,7,4
"Santana, Carlos",L,FF,719203,11,1
"Santana, Carlos",L,CH,719203,11,2
"Santana, Carlos",L,SL,719203,11,3
"Santana, Carlos",L,SI,719203,11,4
"Santana, Carlos",L,SL,719203,11,5
"Santana, Carlos",L,CH,719203,11,6
"Santana, Carlos",L,SL,719203,11,7
"Santana, Carlos",L,FF,719203,11,8
"Suwinski, Jack",L,CT,719203,12,1
"Suwinski, Jack",L,CH,719203,12,2
"Suwinski, Jack",L,CT,719203,12,3
"Suwinski, Jack",L,CH,719203,12,4
"Suwinski, Jack",L,CH,719203,12,5
"Suwinski, Jack",L,CT,719203,12,6
"Suwinski, Jack",L,FF,719203,12,7
"Smith-Njigba, Canaan",L,FF,719203,13,1
"Smith-Njigba, Canaan",L,CT,719203,13,2
"Smith-Njigba, Canaan",L,SL,719203,13,3
"Smith-Njigba, Canaan",L,CH,719203,13,4
"Smith-Njigba, Canaan",L,CT,719203,13,5
"Smith-Njigba, Canaan",L,CT,719203,13,6
"Triolo, Jared",R,SI,719203,14,1
"Marcano, Tucupita",L,CT,719203,15,1
"Marcano, Tucupita",L,CH,719203,15,2
"Marcano, Tucupita",L,CT,719203,15,3
"Plawecki, Kevin",R,SI,719203,21,1
"Plawecki, Kevin",R,SI,719203,21,2
"Plawecki, Kevin",R,SL,719203,21,3
"Plawecki, Kevin",R,CH,719203,21,4
"Bae, Ji Hwan",L,CT,719203,22,1
"Bae, Ji Hwan",L,CT,719203,22,2
"Bae, Ji Hwan",L,CH,719203,22,3
"Bae, Ji Hwan",L,FF,719203,22,4
"Bae, Ji Hwan",L,CT,719203,22,5
"Reynolds, Bryan",L,CT,719203,23,1
"McCutchen, Andrew",R,FAHCK,719203,24,1
"McCutchen, Andrew",R,SL,719203,24,2
"McCutchen, Andrew",R,SI,719203,24,3
"McCutchen, Andrew",R,FF,719203,24,4
"McCutchen, Andrew",R,FAHCK,719203,24,5
"McCutchen, Andrew",R,CH,719203,24,6
"McCutchen, Andrew",R,CH,719203,24,7
"McCutchen, Andrew",R,SI,719203,24,8
"LeMahieu, DJ",R,SI,719300,4,1
"LeMahieu, DJ",R,SI,719300,4,2
"LeMahieu, DJ",R,FAHCK,719300,4,3
"LeMahieu, DJ",R,FF,719300,4,4
"Judge, Aaron",R,SI,719300,5,1
"Judge, Aaron",R,FAHCK,719300,5,2
"Judge, Aaron",R,CH,719300,5,3
"Torres, Gleyber",R,FAHCK,719300,6,1
"Torres, Gleyber",R,SI,719300,6,2
"Torres, Gleyber",R,FAHCK,719300,6,3
"Torres, Gleyber",R,FAHCK,719300,6,4
"Torres, Gleyber",R,FAHCK,719300,6,5
"Torres, Gleyber",R,FF,719300,6,6
"Torres, Gleyber",R,FAHCK,719300,6,7
"Stanton, Giancarlo",R,SL,719300,7,1
"Stanton, Giancarlo",R,SI,719300,7,2
"Stanton, Giancarlo",R,SI,719300,7,3
"Stanton, Giancarlo",R,CH,719300,7,4
"Calhoun, Willie",L,CB,719300,12,1
"Calhoun, Willie",L,CH,719300,12,2
"Calhoun, Willie",L,CH,719300,12,3
"Bader, Harrison",R,SI,719300,13,1
"Kiner-Falefa, Isiah",R,FAHCK,719300,14,1
"Kiner-Falefa, Isiah",R,FAHCK,719300,14,2
"Kiner-Falefa, Isiah",R,FAHCK,719300,14,3
"Kiner-Falefa, Isiah",R,CH,719300,14,4
"Kiner-Falefa, Isiah",R,FF,719300,14,5
"Kiner-Falefa, Isiah",R,FF,719300,14,6
"Kiner-Falefa, Isiah",R,FAHCK,719300,14,7
"Higashioka, Kyle",R,SL,719300,15,1
"Higashioka, Kyle",R,FAHCK,719300,15,2
"Higashioka, Kyle",R,FF,719300,15,3
"Higashioka, Kyle",R,SI,719300,15,4
"Higashioka, Kyle",R,SL,719300,15,5
"Higashioka, Kyle",R,SL,719300,15,6
"McKinney, Billy",L,FF,719300,16,1
"McKinney, Billy",L,CH,719300,16,2
"McKinney, Billy",L,CH,719300,16,3
"Moreno, Gabriel",R,SL,748539,39,1
"Moreno, Gabriel",R,SL,748539,39,2
"Moreno, Gabriel",R,SL,748539,39,3
"Walker, Christian",R,SL,748539,40,1
"Walker, Christian",R,SL,748539,40,2
"Walker, Christian",R,SL,748539,40,3
"Walker, Christian",R,SL,748539,40,4
"Walker, Christian",R,SL,748539,40,5
"Walker, Christian",R,SL,748539,40,6
"Pham, Tommy",R,SL,748539,41,1
"Pham, Tommy",R,SL,748539,41,2
"Pham, Tommy",R,SL,748539,41,3
"Pham, Tommy",R,CH,748539,41,4
"Pham, Tommy",R,SI,748539,41,5
"Gurriel Jr., Lourdes",R,FF,748539,45,1
"Thomas, Alek",L,FF,748539,46,1
"Thomas, Alek",L,CB,748539,46,2
"Longoria, Evan",R,SI,748539,47,1
"Longoria, Evan",R,SI,748539,47,2
"Harris II, Michael",L,FF,748564,75,1
"Harris II, Michael",L,FF,748564,75,2
"Harris II, Michael",L,FF,748564,75,3
"Harris II, Michael",L,CH,748564,75,4
"Harris II, Michael",L,FF,748564,75,5
"Acuña Jr., Ronald",R,CB,748564,76,1
"Acuña Jr., Ronald",R,SI,748564,76,2
"Albies, Ozzie",L,CB,748564,77,1
"Albies, Ozzie",L,CH,748564,77,2
"Albies, Ozzie",L,CH,748564,77,3
"Albies, Ozzie",L,SI,748564,77,4
"Albies, Ozzie",L,FF,748564,77,5
"Riley, Austin",R,FF,748564,78,1
"Olson, Matt",L,FF,748564,79,1
"Olson, Matt",L,FF,748564,79,2
"Olson, Matt",L,CH,748564,79,3
"Olson, Matt",L,CB,748564,79,4
"Olson, Matt",L,FF,748564,79,5
